EventID,EventType,Severity,Status,EventDate,DueDate,CloseDate,AgeDays_AsOf,SLA_Days,BookingLocation,Region,Team,Product,AmountCHF,MandatoryFieldsMissingCount,ExceptionReason,RootCause,SourceSystem,ClientSegment
E0012366,Processing Error,Low,Open,2025-08-04,,,149.0,14,Hong Kong,APAC,Client Onboarding,Structured Products,,0,Over SLA,Policy/Guidance,Email Intake,
E0012373,High-Risk Transaction,Low,Open,2025-08-05,,,148.0,10,Zurich,EMEA,Front Office,Execution-only,82183.88518221915,0,Over SLA,Third-party,CRM,
E0012384,Processing Error,High,Open,2025-08-05,,,148.0,14,Geneva,EMEA,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Third-party,Monitoring Tool,
E0012387,Overdue Task,Low,Open,2025-08-05,2025-08-12,,148.0,7,London,EMEA,Front Office,Discretionary,,0,Over SLA; Overdue,Process,CRM,UHNW
E0012396,High-Risk Transaction,High,Open,2025-08-05,,,148.0,10,London,EMEA,Front Office,Lombard Lending,525330.1476812443,1,Over SLA; High/Critical Severity; High Amount >250k; Missing Mandatory Fields,Process,Monitoring Tool,
E0012405,Complaint,Medium,Open,2025-08-05,,,148.0,20,New York,Americas,Client Onboarding,Discretionary,,0,Over SLA,Policy/Guidance,Email Intake,UHNW
E0012406,Data Quality Issue,Low,Open,2025-08-05,,,148.0,14,New York,Americas,Compliance & Controls,Discretionary,10112.104844879024,0,Over SLA,Manual,Core Banking,
E0012421,Processing Error,Medium,Open,2025-08-05,,,148.0,14,Singapore,APAC,Operations,Execution-only,,0,Over SLA,Third-party,CRM,
E0012422,Processing Error,High,Open,2025-08-05,,,148.0,14,Singapore,APAC,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,System,Workflow,
E0012442,High-Risk Transaction,Medium,Open,2025-08-06,,,147.0,10,London,EMEA,Front Office,Advisory,186182.79138992153,0,Over SLA,Process,CRM,
E0012450,Incident,Low,Open,2025-08-06,,,147.0,30,London,EMEA,Operations,Discretionary,,0,Over SLA,Process,Core Banking,
E0012462,Limit Breach,Low,Open,2025-08-06,,,147.0,10,New York,Americas,Operations,Advisory,39498.65936853922,1,Over SLA; Missing Mandatory Fields,Third-party,Monitoring Tool,
E0012499,Processing Error,High,Open,2025-08-07,,,146.0,14,Geneva,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Manual,Email Intake,
E0012512,Overdue Task,High,Open,2025-08-07,2025-08-14,,146.0,7,London,EMEA,Operations,Lombard Lending,,0,Over SLA; Overdue; High/Critical Severity,Process,Workflow,HNW
E0012520,Incident,Critical,Open,2025-08-07,,,146.0,30,New York,Americas,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,
E0012523,Processing Error,Critical,Open,2025-08-07,,,146.0,14,New York,Americas,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Third-party,Monitoring Tool,
E0012524,Reconciliation Break,Medium,Open,2025-08-07,,,146.0,7,New York,Americas,Operations,Lombard Lending,134487.988799232,0,Over SLA,Policy/Guidance,CRM,
E0012527,Processing Error,Low,Open,2025-08-07,,,146.0,14,New York,Americas,Client Onboarding,Structured Products,,0,Over SLA,Policy/Guidance,Workflow,
E0012530,Limit Breach,Medium,Open,2025-08-07,,,146.0,10,Singapore,APAC,Front Office,Discretionary,266197.9209425853,1,Over SLA; High Amount >250k; Missing Mandatory Fields,Policy/Guidance,Workflow,
E0012553,Processing Error,Low,Open,2025-08-08,,,145.0,14,Zurich,EMEA,Operations,Structured Products,16985.038141361907,0,Over SLA,System,Workflow,
E0012568,Overdue Task,Low,Open,2025-08-08,2025-08-15,,145.0,7,London,EMEA,Operations,Lombard Lending,,0,Over SLA; Overdue,Data,CRM,Affluent
E0012574,Overdue Task,Low,Open,2025-08-08,2025-08-15,,145.0,7,New York,Americas,Front Office,Execution-only,,0,Over SLA; Overdue,System,Workflow,Affluent
E0012580,High-Risk Transaction,Low,Open,2025-08-08,,,145.0,10,Singapore,APAC,Front Office,Discretionary,58799.92379023118,0,Over SLA,Manual,CRM,
E0012588,Processing Error,Medium,Open,2025-08-08,,,145.0,14,Hong Kong,APAC,Client Onboarding,Execution-only,8319.661021726777,0,Over SLA,System,Monitoring Tool,
E0012592,Overdue Task,Critical,Open,2025-08-09,2025-08-16,,144.0,7,Zurich,EMEA,Front Office,Advisory,,0,Over SLA; Overdue; High/Critical Severity,Manual,Monitoring Tool,Affluent
E0012595,Incident,High,Open,2025-08-09,,,144.0,30,Zurich,EMEA,Client Onboarding,Execution-only,,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0012598,High-Risk Transaction,Medium,Open,2025-08-09,,,144.0,10,Geneva,EMEA,Front Office,Advisory,158744.8261266435,0,Over SLA,Manual,Email Intake,
E0012608,High-Risk Transaction,Low,Open,2025-08-09,,,144.0,10,London,EMEA,Front Office,Execution-only,66777.11266166653,0,Over SLA,System,Email Intake,
E0012612,Incident,Low,Open,2025-08-09,,,144.0,30,London,EMEA,Client Onboarding,Execution-only,,0,Over SLA,Manual,CRM,
E0012613,Reconciliation Break,High,Open,2025-08-09,,,144.0,7,London,EMEA,Operations,Lombard Lending,45715.11397788143,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0012626,Processing Error,Critical,Open,2025-08-09,,,144.0,14,Singapore,APAC,Front Office,Execution-only,,0,Over SLA; High/Critical Severity,Data,Workflow,
E0012632,Reconciliation Break,Medium,Open,2025-08-09,,,144.0,7,Hong Kong,APAC,Compliance & Controls,Execution-only,17849.64221619936,0,Over SLA,Manual,CRM,
E0012647,Incident,Low,Open,2025-08-10,,,143.0,30,London,EMEA,Operations,Discretionary,,0,Over SLA,System,Monitoring Tool,
E0012655,Processing Error,Medium,Open,2025-08-10,,,143.0,14,New York,Americas,Operations,Discretionary,,0,Over SLA,Process,Email Intake,
E0012662,Overdue Task,Low,Open,2025-08-10,2025-08-17,,143.0,7,Singapore,APAC,Compliance & Controls,Discretionary,,0,Over SLA; Overdue,System,Workflow,HNW
E0012669,High-Risk Transaction,Medium,Open,2025-08-10,,,143.0,10,Hong Kong,APAC,Operations,Execution-only,51466.95841255539,0,Over SLA,Manual,Workflow,
E0012675,Processing Error,Low,Open,2025-08-11,,,142.0,14,Zurich,EMEA,Compliance & Controls,Discretionary,,0,Over SLA,Manual,Email Intake,
E0012681,Processing Error,Low,Open,2025-08-11,,,142.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA,Process,Core Banking,
E0012685,High-Risk Transaction,Low,Open,2025-08-11,,,142.0,10,Geneva,EMEA,Operations,Discretionary,7755.400442976666,0,Over SLA,Policy/Guidance,Workflow,
E0012692,Incident,Low,Open,2025-08-11,,,142.0,30,Geneva,EMEA,Compliance & Controls,Execution-only,,0,Over SLA,Policy/Guidance,CRM,
E0012695,Incident,Medium,Open,2025-08-11,,,142.0,30,London,EMEA,Compliance & Controls,Advisory,,0,Over SLA,Manual,Email Intake,
E0012701,Incident,High,Open,2025-08-11,,,142.0,30,London,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Policy/Guidance,Monitoring Tool,
E0012704,Reconciliation Break,Low,Open,2025-08-11,,,142.0,7,London,EMEA,Operations,Execution-only,55954.07276720829,0,Over SLA,Manual,Monitoring Tool,
E0012718,High-Risk Transaction,High,Open,2025-08-11,,,142.0,10,Singapore,APAC,Front Office,Execution-only,190012.907049007,0,Over SLA; High/Critical Severity,System,Core Banking,
E0012733,Reconciliation Break,Medium,Open,2025-08-11,,,142.0,7,Hong Kong,APAC,Operations,Execution-only,54711.350149923994,0,Over SLA,Policy/Guidance,CRM,
E0012743,Data Quality Issue,Critical,Open,2025-08-12,,,141.0,14,Zurich,EMEA,Front Office,Execution-only,17670.09245900506,0,Over SLA; High/Critical Severity,Process,CRM,
E0012763,Incident,Low,Open,2025-08-12,,,141.0,30,London,EMEA,Operations,Discretionary,4012.629604900731,0,Over SLA,System,CRM,
E0012764,Reconciliation Break,High,Open,2025-08-12,,,141.0,7,London,EMEA,Operations,Discretionary,87197.87670124977,0,Over SLA; High/Critical Severity,System,Core Banking,
E0012779,Processing Error,Low,Open,2025-08-12,,,141.0,14,Singapore,APAC,Operations,Advisory,,0,Over SLA,Data,Core Banking,
E0012786,Overdue Task,Low,Open,2025-08-12,2025-08-19,,141.0,7,Hong Kong,APAC,Front Office,Discretionary,,0,Over SLA; Overdue,Policy/Guidance,Workflow,Affluent
E0012792,Processing Error,Low,Open,2025-08-12,,,141.0,14,Hong Kong,APAC,Front Office,Lombard Lending,,0,Over SLA,System,CRM,
E0012808,Processing Error,High,Open,2025-08-13,,,140.0,14,Zurich,EMEA,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0012814,Processing Error,Low,Open,2025-08-13,,,140.0,14,Geneva,EMEA,Operations,Execution-only,,1,Over SLA; Missing Mandatory Fields,Process,Monitoring Tool,
E0012819,Incident,Medium,Open,2025-08-13,,,140.0,30,Geneva,EMEA,Client Onboarding,Structured Products,,0,Over SLA,Process,Email Intake,
E0012846,Incident,Medium,Open,2025-08-13,,,140.0,30,Singapore,APAC,Operations,Discretionary,9101.219023898335,0,Over SLA,Process,Core Banking,
E0012864,Processing Error,Medium,Open,2025-08-14,,,139.0,14,Zurich,EMEA,Operations,Execution-only,13453.152795567943,0,Over SLA,System,Core Banking,
E0012873,Reconciliation Break,High,Open,2025-08-14,,,139.0,7,Geneva,EMEA,Operations,Discretionary,29411.125056109464,0,Over SLA; High/Critical Severity,Third-party,Monitoring Tool,
E0012877,Reconciliation Break,Low,Open,2025-08-14,,,139.0,7,Geneva,EMEA,Operations,Structured Products,41151.73849794406,0,Over SLA,Manual,Core Banking,
E0012886,Processing Error,High,Open,2025-08-14,,,139.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,System,Core Banking,
E0012898,Data Quality Issue,Low,Open,2025-08-14,,,139.0,14,New York,Americas,Operations,Advisory,,0,Over SLA,Third-party,CRM,
E0012899,High-Risk Transaction,Medium,Open,2025-08-14,,,139.0,10,New York,Americas,Operations,Discretionary,262433.42538920743,0,Over SLA; High Amount >250k,System,Monitoring Tool,
E0012909,Incident,Medium,Open,2025-08-14,,,139.0,30,Singapore,APAC,Front Office,Execution-only,,0,Over SLA,Manual,CRM,
E0012915,Processing Error,Low,Open,2025-08-14,,,139.0,14,Singapore,APAC,Operations,Execution-only,,1,Over SLA; Missing Mandatory Fields,System,Workflow,
E0012921,Data Quality Issue,Critical,Open,2025-08-14,,,139.0,14,Hong Kong,APAC,Front Office,Lombard Lending,,0,Over SLA; High/Critical Severity,Policy/Guidance,Monitoring Tool,
E0012925,Incident,Critical,Open,2025-08-15,,,138.0,30,Zurich,EMEA,Operations,Discretionary,9165.102283219809,0,Over SLA; High/Critical Severity,Third-party,CRM,
E0012926,High-Risk Transaction,Medium,Open,2025-08-15,,,138.0,10,Zurich,EMEA,Front Office,Execution-only,79222.91967646604,0,Over SLA,Policy/Guidance,Core Banking,
E0012946,Processing Error,Medium,Open,2025-08-15,,,138.0,14,New York,Americas,Operations,Discretionary,,0,Over SLA,Manual,Workflow,
E0012947,Processing Error,Low,Open,2025-08-15,,,138.0,14,New York,Americas,Operations,Execution-only,,0,Over SLA,Process,Email Intake,
E0012948,Processing Error,Medium,Open,2025-08-15,,,138.0,14,New York,Americas,Operations,Execution-only,,0,Over SLA,Manual,CRM,
E0012979,Limit Breach,High,Open,2025-08-16,,,137.0,10,Geneva,EMEA,Operations,Execution-only,85176.10726363971,0,Over SLA; High/Critical Severity,System,Email Intake,
E0012985,KYC Review Overdue,Low,Open,2025-08-16,2025-09-15,,137.0,30,New York,Americas,Client Onboarding,Discretionary,,0,Over SLA; Overdue,Process,CRM,Affluent
E0012990,Processing Error,High,Open,2025-08-16,,,137.0,14,Singapore,APAC,Operations,Execution-only,74216.6723851954,0,Over SLA; High/Critical Severity,System,Email Intake,
E0012991,Processing Error,Low,Open,2025-08-16,,,137.0,14,Singapore,APAC,Operations,Execution-only,,0,Over SLA,Manual,CRM,
E0013005,Processing Error,Low,Open,2025-08-17,,,136.0,14,Zurich,EMEA,Operations,Lombard Lending,,0,Over SLA,Manual,Monitoring Tool,
E0013016,Processing Error,Low,Open,2025-08-17,,,136.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA,Process,Core Banking,
E0013025,Data Quality Issue,High,Open,2025-08-17,,,136.0,14,Singapore,APAC,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Policy/Guidance,Core Banking,
E0013026,Processing Error,Low,Open,2025-08-17,,,136.0,14,Singapore,APAC,Operations,Execution-only,26892.623602712596,0,Over SLA,System,Monitoring Tool,
E0013028,Reconciliation Break,Medium,Open,2025-08-17,,,136.0,7,Singapore,APAC,Operations,Structured Products,41128.479091347726,0,Over SLA,Policy/Guidance,Workflow,
E0013029,High-Risk Transaction,Low,Open,2025-08-17,,,136.0,10,Hong Kong,APAC,Front Office,Advisory,35575.83159155736,0,Over SLA,System,Email Intake,
E0013048,Data Quality Issue,Low,Open,2025-08-18,,,135.0,14,Geneva,EMEA,Front Office,Discretionary,,0,Over SLA,Manual,Core Banking,
E0013051,High-Risk Transaction,Low,Open,2025-08-18,,,135.0,10,Geneva,EMEA,Front Office,Execution-only,158365.00672733496,0,Over SLA,Manual,Monitoring Tool,
E0013056,Processing Error,Low,Open,2025-08-18,,,135.0,14,London,EMEA,Operations,Discretionary,,0,Over SLA,Manual,Workflow,
E0013058,Processing Error,Medium,Open,2025-08-18,,,135.0,14,London,EMEA,Client Onboarding,Discretionary,,0,Over SLA,Process,Email Intake,
E0013064,Processing Error,High,Open,2025-08-18,,,135.0,14,London,EMEA,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Third-party,Email Intake,
E0013069,Data Quality Issue,Low,Open,2025-08-18,,,135.0,14,New York,Americas,Operations,Advisory,,0,Over SLA,Third-party,Workflow,
E0013077,Incident,Medium,Open,2025-08-18,,,135.0,30,Singapore,APAC,Operations,Advisory,67174.43045725189,0,Over SLA,Third-party,Core Banking,
E0013079,Limit Breach,High,Open,2025-08-18,,,135.0,10,Singapore,APAC,Operations,Discretionary,63797.511538980005,0,Over SLA; High/Critical Severity,Third-party,Email Intake,
E0013082,Processing Error,Low,Open,2025-08-18,,,135.0,14,Singapore,APAC,Operations,Lombard Lending,,0,Over SLA,Policy/Guidance,Email Intake,
E0013092,Incident,High,Open,2025-08-18,,,135.0,30,Hong Kong,APAC,Operations,Lombard Lending,4932.603225872726,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0013126,Data Quality Issue,Low,Open,2025-08-19,,,134.0,14,London,EMEA,Client Onboarding,Lombard Lending,,0,Over SLA,Third-party,Core Banking,
E0013133,Complaint,High,Open,2025-08-19,,,134.0,20,New York,Americas,Front Office,Execution-only,,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,Affluent
E0013147,Reconciliation Break,Low,Open,2025-08-19,,,134.0,7,Singapore,APAC,Operations,Execution-only,24595.086207769094,0,Over SLA,Process,CRM,
E0013162,Processing Error,High,Open,2025-08-20,,,133.0,14,Zurich,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,Manual,Monitoring Tool,
E0013171,High-Risk Transaction,Medium,Open,2025-08-20,,,133.0,10,Geneva,EMEA,Front Office,Discretionary,118683.832452174,0,Over SLA,Data,CRM,
E0013179,High-Risk Transaction,Medium,Open,2025-08-20,,,133.0,10,London,EMEA,Front Office,Discretionary,18395.47937116457,0,Over SLA,Data,CRM,
E0013180,Complaint,Medium,Open,2025-08-20,,,133.0,20,London,EMEA,Front Office,Discretionary,,0,Over SLA,Data,CRM,Affluent
E0013189,Processing Error,Medium,Open,2025-08-20,,,133.0,14,New York,Americas,Front Office,Discretionary,12261.31679797831,0,Over SLA,System,Core Banking,
E0013191,Processing Error,High,Open,2025-08-20,,,133.0,14,New York,Americas,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,System,CRM,
E0013192,High-Risk Transaction,Medium,Open,2025-08-20,,,133.0,10,Singapore,APAC,Front Office,Advisory,29441.7217129037,0,Over SLA,Process,CRM,
E0013203,High-Risk Transaction,High,Open,2025-08-20,,,133.0,10,Hong Kong,APAC,Front Office,Execution-only,75092.27990299943,0,Over SLA; High/Critical Severity,Process,Monitoring Tool,
E0013229,Processing Error,Low,Open,2025-08-21,,,132.0,14,Geneva,EMEA,Operations,Execution-only,,0,Over SLA,Process,Monitoring Tool,
E0013231,High-Risk Transaction,Medium,Open,2025-08-21,,,132.0,10,London,EMEA,Front Office,Discretionary,19311.295543014196,0,Over SLA,System,Core Banking,
E0013241,Processing Error,High,Open,2025-08-21,,,132.0,14,New York,Americas,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Third-party,CRM,
E0013244,Overdue Task,Low,Open,2025-08-21,2025-08-28,,132.0,7,New York,Americas,Client Onboarding,Structured Products,,0,Over SLA; Overdue,Process,Workflow,UHNW
E0013259,Overdue Task,Low,Open,2025-08-21,2025-08-28,,132.0,7,Hong Kong,APAC,Client Onboarding,Discretionary,,0,Over SLA; Overdue,Process,Workflow,Affluent
E0013268,Processing Error,Critical,Open,2025-08-22,,,131.0,14,Zurich,EMEA,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0013270,Data Quality Issue,Low,Open,2025-08-22,,,131.0,14,Zurich,EMEA,Front Office,Execution-only,,0,Over SLA,Data,CRM,
E0013272,Processing Error,Low,Open,2025-08-22,,,131.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA,System,CRM,
E0013282,Processing Error,Low,Open,2025-08-22,,,131.0,14,Geneva,EMEA,Front Office,Structured Products,,0,Over SLA,System,Monitoring Tool,
E0013293,Processing Error,High,Open,2025-08-22,,,131.0,14,New York,Americas,Client Onboarding,Discretionary,32728.732040376075,0,Over SLA; High/Critical Severity,Policy/Guidance,Monitoring Tool,
E0013296,Processing Error,Medium,Open,2025-08-22,,,131.0,14,New York,Americas,Operations,Execution-only,,0,Over SLA,System,Email Intake,
E0013301,Complaint,Medium,Open,2025-08-22,,,131.0,20,Singapore,APAC,Front Office,Discretionary,,0,Over SLA,System,CRM,HNW
E0013302,Processing Error,Low,Open,2025-08-22,,,131.0,14,Singapore,APAC,Operations,Discretionary,,0,Over SLA,Manual,Core Banking,
E0013306,Overdue Task,High,Open,2025-08-22,2025-08-29,,131.0,7,Singapore,APAC,Operations,Execution-only,,0,Over SLA; Overdue; High/Critical Severity,Process,Workflow,Affluent
E0013308,Processing Error,Low,Open,2025-08-22,,,131.0,14,Hong Kong,APAC,Client Onboarding,Discretionary,,0,Over SLA,Third-party,Workflow,
E0013310,Processing Error,Medium,Open,2025-08-22,,,131.0,14,Hong Kong,APAC,Operations,Execution-only,17990.65114039855,0,Over SLA,Process,CRM,
E0013316,Overdue Task,Low,Open,2025-08-23,2025-08-30,,130.0,7,Zurich,EMEA,Client Onboarding,Advisory,,0,Over SLA; Overdue,Policy/Guidance,Email Intake,Affluent
E0013328,Overdue Task,Medium,Open,2025-08-23,2025-08-30,,130.0,7,Geneva,EMEA,Operations,Execution-only,,0,Over SLA; Overdue,System,Workflow,Affluent
E0013337,Overdue Task,Medium,Open,2025-08-23,2025-08-30,,130.0,7,London,EMEA,Front Office,Discretionary,,0,Over SLA; Overdue,Manual,Email Intake,Affluent
E0013348,Reconciliation Break,Medium,Open,2025-08-23,,,130.0,7,New York,Americas,Operations,Lombard Lending,126330.46951335529,0,Over SLA,Process,Email Intake,
E0013356,Processing Error,Low,Open,2025-08-24,,,129.0,14,Zurich,EMEA,Operations,Advisory,,0,Over SLA,System,Workflow,
E0013358,Reconciliation Break,Critical,Open,2025-08-24,,,129.0,7,Zurich,EMEA,Front Office,Discretionary,39126.09980684971,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0013364,High-Risk Transaction,High,Open,2025-08-24,,,129.0,10,Zurich,EMEA,Front Office,Structured Products,29465.405925976193,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,
E0013377,Reconciliation Break,High,Open,2025-08-24,,,129.0,7,London,EMEA,Operations,Execution-only,46048.927483003274,0,Over SLA; High/Critical Severity,Manual,Monitoring Tool,
E0013378,KYC Review Overdue,Medium,Open,2025-08-24,2025-09-23,,129.0,30,London,EMEA,Client Onboarding,Lombard Lending,,0,Over SLA; Overdue,Manual,Core Banking,Affluent
E0013398,KYC Review Overdue,Medium,Open,2025-08-25,2025-09-24,,128.0,30,Zurich,EMEA,Compliance & Controls,Advisory,,0,Over SLA; Overdue,Manual,Workflow,Affluent
E0013410,KYC Review Overdue,Low,Open,2025-08-25,2025-09-24,,128.0,30,London,EMEA,Operations,Discretionary,,0,Over SLA; Overdue,Process,CRM,Affluent
