Date,BookingLocation,Region,Team,Product,TransactionsCount,ClientsCount,YearMonth
2025-07-18,Geneva,EMEA,Client Onboarding,Lombard Lending,85,4,2025-07
2025-07-18,Geneva,EMEA,Compliance & Controls,Lombard Lending,58,4,2025-07
2025-07-18,Geneva,EMEA,Front Office,Structured Products,270,12,2025-07
2025-07-18,Geneva,EMEA,Operations,Structured Products,212,7,2025-07
2025-07-18,Geneva,EMEA,Client Onboarding,Structured Products,50,2,2025-07
2025-07-18,Geneva,EMEA,Compliance & Controls,Structured Products,43,2,2025-07
2025-07-18,London,EMEA,Front Office,Advisory,890,40,2025-07
2025-07-18,London,EMEA,Operations,Advisory,699,36,2025-07
2025-07-18,London,EMEA,Client Onboarding,Advisory,228,8,2025-07
2025-07-18,London,EMEA,Compliance & Controls,Advisory,140,1,2025-07
2025-07-18,London,EMEA,Front Office,Discretionary,978,40,2025-07
2025-07-18,London,EMEA,Operations,Discretionary,826,30,2025-07
2025-07-18,London,EMEA,Client Onboarding,Discretionary,244,7,2025-07
2025-07-18,London,EMEA,Compliance & Controls,Discretionary,156,4,2025-07
2025-07-18,London,EMEA,Front Office,Execution-only,1193,50,2025-07
2025-07-18,London,EMEA,Operations,Execution-only,992,42,2025-07
2025-07-18,London,EMEA,Client Onboarding,Execution-only,303,10,2025-07
2025-07-18,London,EMEA,Compliance & Controls,Execution-only,193,12,2025-07
2025-07-18,London,EMEA,Front Office,Lombard Lending,522,20,2025-07
2025-07-18,London,EMEA,Operations,Lombard Lending,401,10,2025-07
2025-07-18,London,EMEA,Client Onboarding,Lombard Lending,130,4,2025-07
2025-07-18,London,EMEA,Compliance & Controls,Lombard Lending,70,4,2025-07
2025-07-18,London,EMEA,Front Office,Structured Products,333,16,2025-07
2025-07-18,London,EMEA,Operations,Structured Products,297,7,2025-07
2025-07-18,London,EMEA,Client Onboarding,Structured Products,86,3,2025-07
2025-07-18,London,EMEA,Compliance & Controls,Structured Products,46,1,2025-07
2025-07-18,New York,Americas,Front Office,Advisory,769,39,2025-07
2025-07-18,New York,Americas,Operations,Advisory,641,19,2025-07
2025-07-18,New York,Americas,Client Onboarding,Advisory,199,8,2025-07
2025-07-18,New York,Americas,Compliance & Controls,Advisory,112,6,2025-07
2025-07-18,New York,Americas,Front Office,Discretionary,894,40,2025-07
2025-07-18,New York,Americas,Operations,Discretionary,677,19,2025-07
2025-07-18,New York,Americas,Client Onboarding,Discretionary,200,11,2025-07
2025-07-18,New York,Americas,Compliance & Controls,Discretionary,125,2,2025-07
2025-07-18,New York,Americas,Front Office,Execution-only,1100,43,2025-07
2025-07-18,New York,Americas,Operations,Execution-only,884,25,2025-07
2025-07-18,New York,Americas,Client Onboarding,Execution-only,279,13,2025-07
2025-07-18,New York,Americas,Compliance & Controls,Execution-only,167,3,2025-07
2025-07-18,New York,Americas,Front Office,Lombard Lending,453,26,2025-07
2025-07-18,New York,Americas,Operations,Lombard Lending,325,10,2025-07
2025-07-18,New York,Americas,Client Onboarding,Lombard Lending,128,4,2025-07
2025-07-18,New York,Americas,Compliance & Controls,Lombard Lending,69,3,2025-07
2025-07-18,New York,Americas,Front Office,Structured Products,326,18,2025-07
2025-07-18,New York,Americas,Operations,Structured Products,261,5,2025-07
2025-07-18,New York,Americas,Client Onboarding,Structured Products,70,4,2025-07
2025-07-18,New York,Americas,Compliance & Controls,Structured Products,41,1,2025-07
2025-07-18,Singapore,APAC,Front Office,Advisory,596,24,2025-07
2025-07-18,Singapore,APAC,Operations,Advisory,477,11,2025-07
2025-07-18,Singapore,APAC,Client Onboarding,Advisory,143,5,2025-07
2025-07-18,Singapore,APAC,Compliance & Controls,Advisory,87,5,2025-07
2025-07-18,Singapore,APAC,Front Office,Discretionary,668,28,2025-07
2025-07-18,Singapore,APAC,Operations,Discretionary,552,20,2025-07
2025-07-18,Singapore,APAC,Client Onboarding,Discretionary,192,8,2025-07
2025-07-18,Singapore,APAC,Compliance & Controls,Discretionary,105,1,2025-07
2025-07-18,Singapore,APAC,Front Office,Execution-only,848,49,2025-07
2025-07-18,Singapore,APAC,Operations,Execution-only,703,19,2025-07
2025-07-18,Singapore,APAC,Client Onboarding,Execution-only,232,8,2025-07
2025-07-18,Singapore,APAC,Compliance & Controls,Execution-only,143,3,2025-07
2025-07-18,Singapore,APAC,Front Office,Lombard Lending,372,22,2025-07
2025-07-18,Singapore,APAC,Operations,Lombard Lending,295,10,2025-07
2025-07-18,Singapore,APAC,Client Onboarding,Lombard Lending,97,1,2025-07
2025-07-18,Singapore,APAC,Compliance & Controls,Lombard Lending,53,2,2025-07
2025-07-18,Singapore,APAC,Front Office,Structured Products,234,16,2025-07
2025-07-18,Singapore,APAC,Operations,Structured Products,188,7,2025-07
2025-07-18,Singapore,APAC,Client Onboarding,Structured Products,71,1,2025-07
2025-07-18,Singapore,APAC,Compliance & Controls,Structured Products,38,2,2025-07
2025-07-18,Hong Kong,APAC,Front Office,Advisory,570,31,2025-07
2025-07-18,Hong Kong,APAC,Operations,Advisory,472,19,2025-07
2025-07-18,Hong Kong,APAC,Client Onboarding,Advisory,145,8,2025-07
2025-07-18,Hong Kong,APAC,Compliance & Controls,Advisory,101,6,2025-07
2025-07-18,Hong Kong,APAC,Front Office,Discretionary,628,37,2025-07
2025-07-18,Hong Kong,APAC,Operations,Discretionary,517,26,2025-07
2025-07-18,Hong Kong,APAC,Client Onboarding,Discretionary,152,6,2025-07
2025-07-18,Hong Kong,APAC,Compliance & Controls,Discretionary,92,1,2025-07
2025-07-18,Hong Kong,APAC,Front Office,Execution-only,862,46,2025-07
2025-07-18,Hong Kong,APAC,Operations,Execution-only,675,11,2025-07
2025-07-18,Hong Kong,APAC,Client Onboarding,Execution-only,198,11,2025-07
2025-07-18,Hong Kong,APAC,Compliance & Controls,Execution-only,118,1,2025-07
2025-07-18,Hong Kong,APAC,Front Office,Lombard Lending,369,21,2025-07
2025-07-18,Hong Kong,APAC,Operations,Lombard Lending,290,12,2025-07
2025-07-18,Hong Kong,APAC,Client Onboarding,Lombard Lending,88,2,2025-07
2025-07-18,Hong Kong,APAC,Compliance & Controls,Lombard Lending,57,2,2025-07
2025-07-18,Hong Kong,APAC,Front Office,Structured Products,245,9,2025-07
2025-07-18,Hong Kong,APAC,Operations,Structured Products,203,9,2025-07
2025-07-18,Hong Kong,APAC,Client Onboarding,Structured Products,64,4,2025-07
2025-07-18,Hong Kong,APAC,Compliance & Controls,Structured Products,41,1,2025-07
2025-07-19,Zurich,EMEA,Front Office,Advisory,780,50,2025-07
2025-07-19,Zurich,EMEA,Operations,Advisory,589,24,2025-07
2025-07-19,Zurich,EMEA,Client Onboarding,Advisory,172,7,2025-07
2025-07-19,Zurich,EMEA,Compliance & Controls,Advisory,126,4,2025-07
2025-07-19,Zurich,EMEA,Front Office,Discretionary,818,56,2025-07
2025-07-19,Zurich,EMEA,Operations,Discretionary,633,29,2025-07
2025-07-19,Zurich,EMEA,Client Onboarding,Discretionary,214,14,2025-07
2025-07-19,Zurich,EMEA,Compliance & Controls,Discretionary,128,8,2025-07
2025-07-19,Zurich,EMEA,Front Office,Execution-only,1038,81,2025-07
2025-07-19,Zurich,EMEA,Operations,Execution-only,833,30,2025-07
2025-07-19,Zurich,EMEA,Client Onboarding,Execution-only,265,13,2025-07
2025-07-19,Zurich,EMEA,Compliance & Controls,Execution-only,146,5,2025-07
2025-07-19,Zurich,EMEA,Front Office,Lombard Lending,433,25,2025-07
2025-07-19,Zurich,EMEA,Operations,Lombard Lending,356,19,2025-07
2025-07-19,Zurich,EMEA,Client Onboarding,Lombard Lending,106,9,2025-07
2025-07-19,Zurich,EMEA,Compliance & Controls,Lombard Lending,74,4,2025-07
2025-07-19,Zurich,EMEA,Front Office,Structured Products,306,23,2025-07
2025-07-19,Zurich,EMEA,Operations,Structured Products,228,11,2025-07
2025-07-19,Zurich,EMEA,Client Onboarding,Structured Products,67,11,2025-07
2025-07-19,Zurich,EMEA,Compliance & Controls,Structured Products,44,6,2025-07
2025-07-19,Geneva,EMEA,Front Office,Advisory,455,23,2025-07
2025-07-19,Geneva,EMEA,Operations,Advisory,377,20,2025-07
2025-07-19,Geneva,EMEA,Client Onboarding,Advisory,133,10,2025-07
2025-07-19,Geneva,EMEA,Compliance & Controls,Advisory,68,3,2025-07
2025-07-19,Geneva,EMEA,Front Office,Discretionary,508,33,2025-07
2025-07-19,Geneva,EMEA,Operations,Discretionary,422,18,2025-07
2025-07-19,Geneva,EMEA,Client Onboarding,Discretionary,136,7,2025-07
2025-07-19,Geneva,EMEA,Compliance & Controls,Discretionary,64,2,2025-07
2025-07-19,Geneva,EMEA,Front Office,Execution-only,698,48,2025-07
2025-07-19,Geneva,EMEA,Operations,Execution-only,518,22,2025-07
2025-07-19,Geneva,EMEA,Client Onboarding,Execution-only,154,6,2025-07
2025-07-19,Geneva,EMEA,Compliance & Controls,Execution-only,98,6,2025-07
2025-07-19,Geneva,EMEA,Front Office,Lombard Lending,279,21,2025-07
2025-07-19,Geneva,EMEA,Operations,Lombard Lending,218,17,2025-07
2025-07-19,Geneva,EMEA,Client Onboarding,Lombard Lending,71,4,2025-07
2025-07-19,Geneva,EMEA,Compliance & Controls,Lombard Lending,35,3,2025-07
2025-07-19,Geneva,EMEA,Front Office,Structured Products,173,11,2025-07
2025-07-19,Geneva,EMEA,Operations,Structured Products,160,5,2025-07
2025-07-19,Geneva,EMEA,Client Onboarding,Structured Products,59,2,2025-07
2025-07-19,Geneva,EMEA,Compliance & Controls,Structured Products,28,2,2025-07
2025-07-19,London,EMEA,Front Office,Advisory,596,43,2025-07
2025-07-19,London,EMEA,Operations,Advisory,530,33,2025-07
2025-07-19,London,EMEA,Client Onboarding,Advisory,150,12,2025-07
2025-07-19,London,EMEA,Compliance & Controls,Advisory,90,4,2025-07
2025-07-19,London,EMEA,Front Office,Discretionary,658,50,2025-07
2025-07-19,London,EMEA,Operations,Discretionary,537,30,2025-07
2025-07-19,London,EMEA,Client Onboarding,Discretionary,179,11,2025-07
2025-07-19,London,EMEA,Compliance & Controls,Discretionary,122,6,2025-07
2025-07-19,London,EMEA,Front Office,Execution-only,873,72,2025-07
2025-07-19,London,EMEA,Operations,Execution-only,678,37,2025-07
2025-07-19,London,EMEA,Client Onboarding,Execution-only,230,12,2025-07
2025-07-19,London,EMEA,Compliance & Controls,Execution-only,112,4,2025-07
2025-07-19,London,EMEA,Front Office,Lombard Lending,389,25,2025-07
2025-07-19,London,EMEA,Operations,Lombard Lending,305,19,2025-07
2025-07-19,London,EMEA,Client Onboarding,Lombard Lending,97,8,2025-07
2025-07-19,London,EMEA,Compliance & Controls,Lombard Lending,58,5,2025-07
2025-07-19,London,EMEA,Front Office,Structured Products,253,20,2025-07
2025-07-19,London,EMEA,Operations,Structured Products,200,11,2025-07
2025-07-19,London,EMEA,Client Onboarding,Structured Products,49,1,2025-07
2025-07-19,London,EMEA,Compliance & Controls,Structured Products,31,2,2025-07
2025-07-19,New York,Americas,Front Office,Advisory,599,29,2025-07
2025-07-19,New York,Americas,Operations,Advisory,439,16,2025-07
2025-07-19,New York,Americas,Client Onboarding,Advisory,133,12,2025-07
2025-07-19,New York,Americas,Compliance & Controls,Advisory,72,10,2025-07
2025-07-19,New York,Americas,Front Office,Discretionary,610,49,2025-07
2025-07-19,New York,Americas,Operations,Discretionary,521,21,2025-07
2025-07-19,New York,Americas,Client Onboarding,Discretionary,143,13,2025-07
2025-07-19,New York,Americas,Compliance & Controls,Discretionary,82,3,2025-07
2025-07-19,New York,Americas,Front Office,Execution-only,797,44,2025-07
2025-07-19,New York,Americas,Operations,Execution-only,641,22,2025-07
2025-07-19,New York,Americas,Client Onboarding,Execution-only,191,12,2025-07
2025-07-19,New York,Americas,Compliance & Controls,Execution-only,130,8,2025-07
2025-07-19,New York,Americas,Front Office,Lombard Lending,320,19,2025-07
2025-07-19,New York,Americas,Operations,Lombard Lending,258,13,2025-07
2025-07-19,New York,Americas,Client Onboarding,Lombard Lending,75,6,2025-07
2025-07-19,New York,Americas,Compliance & Controls,Lombard Lending,47,1,2025-07
2025-07-19,New York,Americas,Front Office,Structured Products,246,13,2025-07
2025-07-19,New York,Americas,Operations,Structured Products,168,8,2025-07
2025-07-19,New York,Americas,Client Onboarding,Structured Products,70,1,2025-07
2025-07-19,New York,Americas,Compliance & Controls,Structured Products,40,2,2025-07
2025-07-19,Singapore,APAC,Front Office,Advisory,428,18,2025-07
2025-07-19,Singapore,APAC,Operations,Advisory,338,19,2025-07
2025-07-19,Singapore,APAC,Client Onboarding,Advisory,114,8,2025-07
2025-07-19,Singapore,APAC,Compliance & Controls,Advisory,64,6,2025-07
2025-07-19,Singapore,APAC,Front Office,Discretionary,492,38,2025-07
2025-07-19,Singapore,APAC,Operations,Discretionary,405,19,2025-07
2025-07-19,Singapore,APAC,Client Onboarding,Discretionary,108,1,2025-07
2025-07-19,Singapore,APAC,Compliance & Controls,Discretionary,90,2,2025-07
2025-07-19,Singapore,APAC,Front Office,Execution-only,707,50,2025-07
2025-07-19,Singapore,APAC,Operations,Execution-only,506,26,2025-07
2025-07-19,Singapore,APAC,Client Onboarding,Execution-only,167,5,2025-07
2025-07-19,Singapore,APAC,Compliance & Controls,Execution-only,87,2,2025-07
2025-07-19,Singapore,APAC,Front Office,Lombard Lending,247,18,2025-07
2025-07-19,Singapore,APAC,Operations,Lombard Lending,215,5,2025-07
2025-07-19,Singapore,APAC,Client Onboarding,Lombard Lending,71,4,2025-07
2025-07-19,Singapore,APAC,Compliance & Controls,Lombard Lending,43,2,2025-07
2025-07-19,Singapore,APAC,Front Office,Structured Products,180,9,2025-07
2025-07-19,Singapore,APAC,Operations,Structured Products,144,5,2025-07
2025-07-19,Singapore,APAC,Client Onboarding,Structured Products,54,7,2025-07
2025-07-19,Singapore,APAC,Compliance & Controls,Structured Products,29,1,2025-07
2025-07-19,Hong Kong,APAC,Front Office,Advisory,385,28,2025-07
2025-07-19,Hong Kong,APAC,Operations,Advisory,318,15,2025-07
2025-07-19,Hong Kong,APAC,Client Onboarding,Advisory,98,5,2025-07
2025-07-19,Hong Kong,APAC,Compliance & Controls,Advisory,61,2,2025-07
2025-07-19,Hong Kong,APAC,Front Office,Discretionary,461,22,2025-07
2025-07-19,Hong Kong,APAC,Operations,Discretionary,353,15,2025-07
2025-07-19,Hong Kong,APAC,Client Onboarding,Discretionary,98,9,2025-07
2025-07-19,Hong Kong,APAC,Compliance & Controls,Discretionary,63,4,2025-07
2025-07-19,Hong Kong,APAC,Front Office,Execution-only,550,38,2025-07
2025-07-19,Hong Kong,APAC,Operations,Execution-only,471,14,2025-07
2025-07-19,Hong Kong,APAC,Client Onboarding,Execution-only,148,8,2025-07
2025-07-19,Hong Kong,APAC,Compliance & Controls,Execution-only,92,3,2025-07
2025-07-19,Hong Kong,APAC,Front Office,Lombard Lending,230,16,2025-07
2025-07-19,Hong Kong,APAC,Operations,Lombard Lending,196,7,2025-07
2025-07-19,Hong Kong,APAC,Client Onboarding,Lombard Lending,74,4,2025-07
2025-07-19,Hong Kong,APAC,Compliance & Controls,Lombard Lending,36,1,2025-07
2025-07-19,Hong Kong,APAC,Front Office,Structured Products,167,15,2025-07
2025-07-19,Hong Kong,APAC,Operations,Structured Products,130,8,2025-07
2025-07-19,Hong Kong,APAC,Client Onboarding,Structured Products,37,2,2025-07
2025-07-19,Hong Kong,APAC,Compliance & Controls,Structured Products,31,1,2025-07
2025-07-20,Zurich,EMEA,Front Office,Advisory,770,50,2025-07
2025-07-20,Zurich,EMEA,Operations,Advisory,543,32,2025-07
2025-07-20,Zurich,EMEA,Client Onboarding,Advisory,182,8,2025-07
2025-07-20,Zurich,EMEA,Compliance & Controls,Advisory,109,3,2025-07
2025-07-20,Zurich,EMEA,Front Office,Discretionary,839,51,2025-07
2025-07-20,Zurich,EMEA,Operations,Discretionary,624,39,2025-07
2025-07-20,Zurich,EMEA,Client Onboarding,Discretionary,217,13,2025-07
2025-07-20,Zurich,EMEA,Compliance & Controls,Discretionary,124,6,2025-07
2025-07-20,Zurich,EMEA,Front Office,Execution-only,1044,65,2025-07
2025-07-20,Zurich,EMEA,Operations,Execution-only,838,38,2025-07
2025-07-20,Zurich,EMEA,Client Onboarding,Execution-only,282,23,2025-07
2025-07-20,Zurich,EMEA,Compliance & Controls,Execution-only,156,8,2025-07
2025-07-20,Zurich,EMEA,Front Office,Lombard Lending,492,26,2025-07
2025-07-20,Zurich,EMEA,Operations,Lombard Lending,362,12,2025-07
2025-07-20,Zurich,EMEA,Client Onboarding,Lombard Lending,85,9,2025-07
2025-07-20,Zurich,EMEA,Compliance & Controls,Lombard Lending,59,1,2025-07
2025-07-20,Zurich,EMEA,Front Office,Structured Products,289,18,2025-07
2025-07-20,Zurich,EMEA,Operations,Structured Products,232,7,2025-07
2025-07-20,Zurich,EMEA,Client Onboarding,Structured Products,82,4,2025-07
2025-07-20,Zurich,EMEA,Compliance & Controls,Structured Products,35,2,2025-07
2025-07-20,Geneva,EMEA,Front Office,Advisory,492,39,2025-07
2025-07-20,Geneva,EMEA,Operations,Advisory,356,18,2025-07
2025-07-20,Geneva,EMEA,Client Onboarding,Advisory,112,3,2025-07
2025-07-20,Geneva,EMEA,Compliance & Controls,Advisory,66,4,2025-07
2025-07-20,Geneva,EMEA,Front Office,Discretionary,531,40,2025-07
2025-07-20,Geneva,EMEA,Operations,Discretionary,399,24,2025-07
2025-07-20,Geneva,EMEA,Client Onboarding,Discretionary,135,7,2025-07
2025-07-20,Geneva,EMEA,Compliance & Controls,Discretionary,68,2,2025-07
2025-07-20,Geneva,EMEA,Front Office,Execution-only,616,38,2025-07
2025-07-20,Geneva,EMEA,Operations,Execution-only,527,31,2025-07
2025-07-20,Geneva,EMEA,Client Onboarding,Execution-only,184,10,2025-07
2025-07-20,Geneva,EMEA,Compliance & Controls,Execution-only,95,2,2025-07
2025-07-20,Geneva,EMEA,Front Office,Lombard Lending,285,18,2025-07
2025-07-20,Geneva,EMEA,Operations,Lombard Lending,228,12,2025-07
2025-07-20,Geneva,EMEA,Client Onboarding,Lombard Lending,79,8,2025-07
2025-07-20,Geneva,EMEA,Compliance & Controls,Lombard Lending,39,2,2025-07
2025-07-20,Geneva,EMEA,Front Office,Structured Products,183,10,2025-07
2025-07-20,Geneva,EMEA,Operations,Structured Products,151,10,2025-07
2025-07-20,Geneva,EMEA,Client Onboarding,Structured Products,49,4,2025-07
2025-07-20,Geneva,EMEA,Compliance & Controls,Structured Products,31,2,2025-07
2025-07-20,London,EMEA,Front Office,Advisory,612,39,2025-07
2025-07-20,London,EMEA,Operations,Advisory,496,30,2025-07
2025-07-20,London,EMEA,Client Onboarding,Advisory,149,6,2025-07
2025-07-20,London,EMEA,Compliance & Controls,Advisory,101,3,2025-07
2025-07-20,London,EMEA,Front Office,Discretionary,712,56,2025-07
2025-07-20,London,EMEA,Operations,Discretionary,548,30,2025-07
2025-07-20,London,EMEA,Client Onboarding,Discretionary,172,5,2025-07
2025-07-20,London,EMEA,Compliance & Controls,Discretionary,98,2,2025-07
2025-07-20,London,EMEA,Front Office,Execution-only,885,66,2025-07
2025-07-20,London,EMEA,Operations,Execution-only,658,33,2025-07
2025-07-20,London,EMEA,Client Onboarding,Execution-only,227,15,2025-07
2025-07-20,London,EMEA,Compliance & Controls,Execution-only,134,9,2025-07
2025-07-20,London,EMEA,Front Office,Lombard Lending,365,22,2025-07
2025-07-20,London,EMEA,Operations,Lombard Lending,277,10,2025-07
2025-07-20,London,EMEA,Client Onboarding,Lombard Lending,95,7,2025-07
2025-07-20,London,EMEA,Compliance & Controls,Lombard Lending,56,1,2025-07
2025-07-20,London,EMEA,Front Office,Structured Products,260,17,2025-07
2025-07-20,London,EMEA,Operations,Structured Products,188,14,2025-07
2025-07-20,London,EMEA,Client Onboarding,Structured Products,70,2,2025-07
2025-07-20,London,EMEA,Compliance & Controls,Structured Products,34,2,2025-07
2025-07-20,New York,Americas,Front Office,Advisory,527,36,2025-07
2025-07-20,New York,Americas,Operations,Advisory,416,20,2025-07
2025-07-20,New York,Americas,Client Onboarding,Advisory,125,6,2025-07
2025-07-20,New York,Americas,Compliance & Controls,Advisory,68,6,2025-07
2025-07-20,New York,Americas,Front Office,Discretionary,618,36,2025-07
2025-07-20,New York,Americas,Operations,Discretionary,451,27,2025-07
2025-07-20,New York,Americas,Client Onboarding,Discretionary,147,12,2025-07
2025-07-20,New York,Americas,Compliance & Controls,Discretionary,84,5,2025-07
