EventID,EventType,EventDate,CloseDate,Status,BookingLocation,Region,Team,Product,Severity,RootCause,AmountCHF,IsRepeat,MandatoryFieldsMissingCount,SLA_Days,DueDate,IsSubstantiated,ClientSegment,SourceSystem,YearMonth
E0007745,Processing Error,2025-05-14,2025-06-01,Closed,New York,Americas,Operations,Structured Products,Medium,Data,,0,0,14,,,,Email Intake,2025-05
E0007746,High-Risk Transaction,2025-05-14,2025-05-23,Closed,Singapore,APAC,Front Office,Advisory,Medium,Process,23128.11026379243,0,0,10,,,,Workflow,2025-05
E0007747,Incident,2025-05-14,2025-06-01,Closed,Singapore,APAC,Operations,Discretionary,Medium,Manual,,0,0,30,,,,Core Banking,2025-05
E0007748,Incident,2025-05-14,2025-05-16,Closed,Singapore,APAC,Compliance & Controls,Discretionary,Low,Process,,0,0,30,,,,Monitoring Tool,2025-05
E0007749,High-Risk Transaction,2025-05-14,2025-05-18,Closed,Singapore,APAC,Front Office,Execution-only,Low,Manual,137687.61795778683,0,1,10,,,,Email Intake,2025-05
E0007750,Processing Error,2025-05-14,2025-05-19,Closed,Singapore,APAC,Operations,Execution-only,Medium,System,,0,0,14,,,,Monitoring Tool,2025-05
E0007751,Overdue Task,2025-05-14,2025-06-03,Closed,Singapore,APAC,Operations,Execution-only,High,Third-party,,0,0,7,2025-05-21,,HNW,Workflow,2025-05
E0007752,Overdue Task,2025-05-14,2025-05-15,Closed,Singapore,APAC,Client Onboarding,Execution-only,Low,Policy/Guidance,,0,0,7,2025-05-21,,Affluent,Workflow,2025-05
E0007753,Incident,2025-05-14,2025-05-27,Closed,Singapore,APAC,Compliance & Controls,Structured Products,Medium,Manual,,0,0,30,,,,Monitoring Tool,2025-05
E0007754,Processing Error,2025-05-14,2025-05-23,Closed,Hong Kong,APAC,Front Office,Advisory,Medium,Process,,0,0,14,,,,Workflow,2025-05
E0007755,Overdue Task,2025-05-14,,Open,Hong Kong,APAC,Front Office,Advisory,Low,Process,,0,0,7,2025-05-21,,Affluent,Core Banking,2025-05
E0007756,Processing Error,2025-05-14,,Open,Hong Kong,APAC,Operations,Advisory,High,Process,2205.1593793792863,0,0,14,,,,Core Banking,2025-05
E0007757,Processing Error,2025-05-14,,Open,Hong Kong,APAC,Front Office,Discretionary,High,Manual,,0,0,14,,,,CRM,2025-05
E0007758,Data Quality Issue,2025-05-14,2025-05-19,Closed,Hong Kong,APAC,Front Office,Discretionary,Medium,Process,,0,1,14,,,,Email Intake,2025-05
E0007759,Processing Error,2025-05-14,2025-06-04,Closed,Hong Kong,APAC,Operations,Discretionary,High,Process,21857.969894656642,0,0,14,,,,Email Intake,2025-05
E0007760,Data Quality Issue,2025-05-14,2025-05-24,Closed,Hong Kong,APAC,Operations,Discretionary,Medium,Process,,0,0,14,,,,Core Banking,2025-05
E0007761,High-Risk Transaction,2025-05-14,2025-05-23,Closed,Hong Kong,APAC,Front Office,Execution-only,Medium,Data,89438.62792094988,0,0,10,,,,CRM,2025-05
E0007762,High-Risk Transaction,2025-05-14,2025-05-20,Closed,Hong Kong,APAC,Front Office,Execution-only,Low,Process,128006.11920647806,0,0,10,,,,Monitoring Tool,2025-05
E0007763,Processing Error,2025-05-14,2025-05-28,Closed,Hong Kong,APAC,Operations,Execution-only,High,Manual,11729.056122190292,0,0,14,,,,Monitoring Tool,2025-05
E0007764,Incident,2025-05-14,2025-06-06,Closed,Hong Kong,APAC,Front Office,Lombard Lending,High,Process,,0,0,30,,,,Workflow,2025-05
E0007765,High-Risk Transaction,2025-05-14,2025-05-17,Closed,Hong Kong,APAC,Front Office,Lombard Lending,Low,Data,123295.52222410924,0,0,10,,,,Monitoring Tool,2025-05
E0007766,Processing Error,2025-05-14,2025-05-17,Closed,Hong Kong,APAC,Operations,Lombard Lending,Low,Policy/Guidance,,0,0,14,,,,Workflow,2025-05
E0007767,High-Risk Transaction,2025-05-15,2025-06-02,Closed,Zurich,EMEA,Front Office,Discretionary,Medium,Policy/Guidance,138959.0940087259,0,0,10,,,,CRM,2025-05
E0007768,Data Quality Issue,2025-05-15,2025-05-20,Closed,Zurich,EMEA,Front Office,Discretionary,Low,Process,,0,1,14,,,,Core Banking,2025-05
E0007769,Processing Error,2025-05-15,2025-05-31,Closed,Zurich,EMEA,Operations,Discretionary,High,Policy/Guidance,9258.487000778252,0,0,14,,,,Core Banking,2025-05
E0007771,Processing Error,2025-05-15,2025-05-26,Closed,Zurich,EMEA,Front Office,Execution-only,Medium,Data,18657.281326047574,0,0,14,,,,Email Intake,2025-05
E0007772,High-Risk Transaction,2025-05-15,,Open,Zurich,EMEA,Front Office,Execution-only,Low,Manual,36969.25886526716,0,0,10,,,,Email Intake,2025-05
E0007773,High-Risk Transaction,2025-05-15,2025-05-20,Closed,Zurich,EMEA,Front Office,Execution-only,Low,Policy/Guidance,32532.11163164688,0,0,10,,,,CRM,2025-05
E0007774,Limit Breach,2025-05-15,,Open,Zurich,EMEA,Front Office,Execution-only,High,Process,13325.526578455721,0,0,10,,,,CRM,2025-05
E0007775,Processing Error,2025-05-15,2025-06-07,Closed,Zurich,EMEA,Operations,Execution-only,High,Policy/Guidance,,0,0,14,,,,Workflow,2025-05
E0007776,Processing Error,2025-05-15,2025-06-04,Closed,Zurich,EMEA,Operations,Execution-only,High,System,,0,0,14,,,,Core Banking,2025-05
E0007777,Reconciliation Break,2025-05-15,2025-05-21,Closed,Zurich,EMEA,Operations,Execution-only,Low,Process,324368.5886840266,0,1,7,,,,CRM,2025-05
E0007778,Limit Breach,2025-05-15,,Open,Zurich,EMEA,Front Office,Lombard Lending,High,System,124344.47239981334,0,0,10,,,,Workflow,2025-05
E0007779,Reconciliation Break,2025-05-15,2025-05-24,Closed,Zurich,EMEA,Client Onboarding,Lombard Lending,Medium,System,71752.17435124866,0,0,7,,,,Workflow,2025-05
E0007780,High-Risk Transaction,2025-05-15,,Open,Zurich,EMEA,Front Office,Structured Products,Medium,Process,15483.956505259632,0,0,10,,,,Monitoring Tool,2025-05
E0007781,Reconciliation Break,2025-05-15,2025-05-19,Closed,Geneva,EMEA,Front Office,Advisory,Low,Process,66574.41774046185,0,0,7,,,,Monitoring Tool,2025-05
E0007782,Processing Error,2025-05-15,2025-05-22,Closed,Geneva,EMEA,Operations,Advisory,Medium,Manual,,0,0,14,,,,CRM,2025-05
E0007783,High-Risk Transaction,2025-05-15,2025-06-16,Closed,Geneva,EMEA,Front Office,Discretionary,High,Process,87160.8798288615,0,0,10,,,,Core Banking,2025-05
E0007784,Processing Error,2025-05-15,2025-05-30,Closed,Geneva,EMEA,Operations,Discretionary,Medium,System,,0,0,14,,,,Email Intake,2025-05
E0007785,High-Risk Transaction,2025-05-15,2025-06-12,Closed,Geneva,EMEA,Front Office,Execution-only,High,System,89486.34371053187,0,0,10,,,,Core Banking,2025-05
E0007786,Processing Error,2025-05-15,2025-06-06,Closed,Geneva,EMEA,Operations,Execution-only,High,Process,,0,0,14,,,,Monitoring Tool,2025-05
E0007787,Processing Error,2025-05-15,2025-05-17,Closed,Geneva,EMEA,Operations,Execution-only,Low,Manual,,0,0,14,,,,CRM,2025-05
E0007788,Processing Error,2025-05-15,2025-06-07,Closed,Geneva,EMEA,Operations,Execution-only,High,System,,0,0,14,,,,Monitoring Tool,2025-05
E0007789,Incident,2025-05-15,2025-05-22,Closed,Geneva,EMEA,Compliance & Controls,Execution-only,Low,Process,,0,0,30,,,,Email Intake,2025-05
E0007790,High-Risk Transaction,2025-05-15,2025-05-26,Closed,Geneva,EMEA,Front Office,Structured Products,Medium,System,155288.22886352512,0,0,10,,,,Workflow,2025-05
E0007791,Processing Error,2025-05-15,2025-05-16,Closed,Geneva,EMEA,Operations,Structured Products,Low,Third-party,,0,0,14,,,,CRM,2025-05
E0007792,Processing Error,2025-05-15,2025-05-16,Closed,Geneva,EMEA,Operations,Structured Products,Medium,Manual,,0,0,14,,,,Core Banking,2025-05
E0007793,Reconciliation Break,2025-05-15,2025-05-21,Closed,London,EMEA,Front Office,Advisory,Low,Data,28612.596894142982,0,0,7,,,,Workflow,2025-05
E0007794,Processing Error,2025-05-15,2025-05-20,Closed,London,EMEA,Operations,Advisory,Low,Process,,0,0,14,,,,Monitoring Tool,2025-05
E0007795,Processing Error,2025-05-15,2025-05-20,Closed,London,EMEA,Operations,Advisory,Medium,Manual,,0,0,14,,,,Core Banking,2025-05
E0007796,Processing Error,2025-05-15,2025-05-26,Closed,London,EMEA,Operations,Advisory,Medium,Third-party,,0,0,14,,,,Workflow,2025-05
E0007797,Reconciliation Break,2025-05-15,,Open,London,EMEA,Operations,Advisory,High,Process,19762.51074167535,0,0,7,,,,Monitoring Tool,2025-05
E0007798,Processing Error,2025-05-15,2025-05-18,Closed,London,EMEA,Operations,Discretionary,Low,System,,0,0,14,,,,Core Banking,2025-05
E0007799,Processing Error,2025-05-15,2025-06-19,Closed,London,EMEA,Operations,Discretionary,Critical,Manual,,0,0,14,,,,Core Banking,2025-05
E0007800,Processing Error,2025-05-15,2025-05-19,Closed,London,EMEA,Operations,Discretionary,Low,Process,,0,0,14,,,,Monitoring Tool,2025-05
E0007801,High-Risk Transaction,2025-05-15,2025-06-03,Closed,London,EMEA,Operations,Discretionary,Medium,Process,45204.72994236849,0,0,10,,,,Workflow,2025-05
E0007802,Reconciliation Break,2025-05-15,2025-05-15,Closed,London,EMEA,Operations,Discretionary,Low,System,58400.003011627414,0,0,7,,,,Workflow,2025-05
E0007803,Incident,2025-05-15,2025-05-15,Closed,London,EMEA,Front Office,Execution-only,Low,Data,,0,1,30,,,,Core Banking,2025-05
E0007804,Incident,2025-05-15,2025-05-21,Closed,London,EMEA,Front Office,Execution-only,Low,Process,,0,0,30,,,,Core Banking,2025-05
E0007805,High-Risk Transaction,2025-05-15,2025-05-22,Closed,London,EMEA,Front Office,Execution-only,Low,System,292337.3643397975,0,0,10,,,,Core Banking,2025-05
E0007806,Incident,2025-05-15,2025-06-17,Closed,London,EMEA,Operations,Execution-only,High,Process,,0,0,30,,,,Workflow,2025-05
E0007808,Processing Error,2025-05-15,2025-05-26,Closed,London,EMEA,Operations,Execution-only,Medium,System,,0,0,14,,,,CRM,2025-05
E0007809,Reconciliation Break,2025-05-15,2025-05-23,Closed,London,EMEA,Operations,Execution-only,Low,Manual,75733.95721038007,0,0,7,,,,Core Banking,2025-05
E0007810,Limit Breach,2025-05-15,,Open,London,EMEA,Operations,Execution-only,Medium,System,196105.92354384842,0,0,10,,,,Monitoring Tool,2025-05
E0007811,Data Quality Issue,2025-05-15,2025-05-18,Closed,London,EMEA,Operations,Execution-only,Medium,Process,,0,0,14,,,,Workflow,2025-05
E0007812,Processing Error,2025-05-15,2025-05-15,Closed,London,EMEA,Compliance & Controls,Execution-only,Low,Process,,0,0,14,,,,Workflow,2025-05
E0007813,High-Risk Transaction,2025-05-15,2025-05-28,Closed,London,EMEA,Front Office,Lombard Lending,Medium,System,72977.4629544539,0,0,10,,,,Email Intake,2025-05
E0007814,Reconciliation Break,2025-05-15,2025-05-21,Closed,London,EMEA,Operations,Structured Products,Low,Data,6463.674348132839,0,0,7,,,,Core Banking,2025-05
E0007815,Incident,2025-05-15,,Open,New York,Americas,Operations,Advisory,Low,Third-party,,0,0,30,,,,Core Banking,2025-05
E0007816,Limit Breach,2025-05-15,2025-06-18,Closed,New York,Americas,Operations,Advisory,High,Policy/Guidance,13483.562429679918,0,0,10,,,,Monitoring Tool,2025-05
E0007817,High-Risk Transaction,2025-05-15,2025-05-20,Closed,New York,Americas,Front Office,Discretionary,Low,System,48781.225477794695,0,0,10,,,,Core Banking,2025-05
E0007818,High-Risk Transaction,2025-05-15,2025-05-17,Closed,New York,Americas,Front Office,Discretionary,Low,Manual,35319.760965744324,0,0,10,,,,Email Intake,2025-05
E0007819,Processing Error,2025-05-15,2025-06-07,Closed,New York,Americas,Operations,Discretionary,High,Policy/Guidance,2596.216736260706,0,0,14,,,,Core Banking,2025-05
E0007820,Reconciliation Break,2025-05-15,,Open,New York,Americas,Operations,Discretionary,Medium,Data,16857.829924974783,0,0,7,,,,Email Intake,2025-05
E0007821,Incident,2025-05-15,2025-06-23,Closed,New York,Americas,Front Office,Execution-only,High,Data,,0,0,30,,,,Monitoring Tool,2025-05
E0007822,Processing Error,2025-05-15,,Open,New York,Americas,Front Office,Execution-only,High,Policy/Guidance,4288.582456162428,0,0,14,,,,Monitoring Tool,2025-05
E0007823,High-Risk Transaction,2025-05-15,2025-05-25,Closed,New York,Americas,Front Office,Execution-only,Low,Manual,107752.71119665129,0,0,10,,,,Email Intake,2025-05
E0007824,Incident,2025-05-15,2025-05-17,Closed,New York,Americas,Client Onboarding,Execution-only,Low,Process,24714.225187555938,0,0,30,,,,Core Banking,2025-05
E0007825,Processing Error,2025-05-15,,Open,New York,Americas,Client Onboarding,Execution-only,Low,Manual,16920.961290114723,0,0,14,,,,Core Banking,2025-05
E0007826,Data Quality Issue,2025-05-15,2025-05-20,Closed,New York,Americas,Client Onboarding,Execution-only,Medium,Manual,6360.890649486186,0,0,14,,,,Workflow,2025-05
E0007827,High-Risk Transaction,2025-05-15,2025-05-22,Closed,New York,Americas,Compliance & Controls,Lombard Lending,Low,Process,86954.91470394439,0,0,10,,,,CRM,2025-05
E0007828,High-Risk Transaction,2025-05-15,2025-06-12,Closed,New York,Americas,Front Office,Structured Products,High,Process,65645.26743537614,0,0,10,,,,Email Intake,2025-05
E0007829,Limit Breach,2025-05-15,2025-06-14,Closed,New York,Americas,Front Office,Structured Products,High,Process,41337.56506952935,0,0,10,,,,Monitoring Tool,2025-05
E0007830,Processing Error,2025-05-15,2025-05-18,Closed,New York,Americas,Operations,Structured Products,Low,Manual,,0,0,14,,,,Email Intake,2025-05
E0007831,Incident,2025-05-15,2025-05-15,Closed,Singapore,APAC,Operations,Advisory,Low,System,,0,0,30,,,,CRM,2025-05
E0007832,Reconciliation Break,2025-05-15,2025-06-08,Closed,Singapore,APAC,Operations,Advisory,High,Manual,54015.454119319715,0,0,7,,,,Workflow,2025-05
E0007833,Processing Error,2025-05-15,,Open,Singapore,APAC,Operations,Discretionary,Critical,Policy/Guidance,10170.065800724955,0,0,14,,,,Monitoring Tool,2025-05
E0007834,Data Quality Issue,2025-05-15,2025-05-17,Closed,Singapore,APAC,Operations,Discretionary,Low,System,32316.653440461912,0,0,14,,,,Email Intake,2025-05
E0007835,High-Risk Transaction,2025-05-15,2025-06-02,Closed,Singapore,APAC,Front Office,Execution-only,Medium,Data,47489.55119225551,0,0,10,,,,Core Banking,2025-05
E0007836,Overdue Task,2025-05-15,2025-05-23,Closed,Singapore,APAC,Front Office,Execution-only,Low,Manual,,0,0,7,2025-05-22,,Affluent,Workflow,2025-05
E0007837,Processing Error,2025-05-15,2025-05-22,Closed,Singapore,APAC,Operations,Execution-only,Low,Manual,,0,0,14,,,,Email Intake,2025-05
E0007838,Processing Error,2025-05-15,2025-06-06,Closed,Singapore,APAC,Operations,Execution-only,High,System,,0,0,14,,,,Email Intake,2025-05
E0007839,Processing Error,2025-05-15,2025-05-31,Closed,Hong Kong,APAC,Operations,Advisory,Medium,System,8843.287766865533,0,0,14,,,,Core Banking,2025-05
E0007840,Complaint,2025-05-15,2025-05-22,Closed,Hong Kong,APAC,Front Office,Discretionary,Low,Policy/Guidance,,0,0,20,,0.0,Affluent,Core Banking,2025-05
E0007841,Processing Error,2025-05-15,2025-06-05,Closed,Hong Kong,APAC,Operations,Execution-only,High,System,39301.363365011515,0,0,14,,,,CRM,2025-05
E0007842,High-Risk Transaction,2025-05-15,2025-05-27,Closed,Hong Kong,APAC,Front Office,Structured Products,Medium,Manual,38049.425626438206,0,0,10,,,,Email Intake,2025-05
E0007843,Processing Error,2025-05-15,2025-05-18,Closed,Hong Kong,APAC,Operations,Structured Products,Medium,System,24661.483997964475,0,0,14,,,,Monitoring Tool,2025-05
E0007844,Processing Error,2025-05-15,2025-05-17,Closed,Hong Kong,APAC,Operations,Structured Products,Low,Manual,,0,0,14,,,,Workflow,2025-05
E0007845,Processing Error,2025-05-16,2025-05-27,Closed,Zurich,EMEA,Front Office,Advisory,Medium,Manual,3021.3357918697166,0,0,14,,,,Monitoring Tool,2025-05
E0007846,Processing Error,2025-05-16,2025-05-21,Closed,Zurich,EMEA,Operations,Advisory,Low,Process,,0,0,14,,,,Email Intake,2025-05
E0007847,Processing Error,2025-05-16,2025-05-24,Closed,Zurich,EMEA,Operations,Discretionary,Low,System,24559.919751122565,0,1,14,,,,CRM,2025-05
E0007848,Reconciliation Break,2025-05-16,2025-05-23,Closed,Zurich,EMEA,Operations,Discretionary,Medium,Manual,89639.36010027127,0,0,7,,,,Monitoring Tool,2025-05
E0007849,Incident,2025-05-16,2025-05-20,Closed,Zurich,EMEA,Operations,Execution-only,Low,Process,,0,0,30,,,,Workflow,2025-05
E0007850,Reconciliation Break,2025-05-16,2025-05-18,Closed,Zurich,EMEA,Operations,Execution-only,Low,Policy/Guidance,37796.58787723289,0,0,7,,,,Email Intake,2025-05
E0007851,Data Quality Issue,2025-05-16,2025-05-21,Closed,Zurich,EMEA,Operations,Execution-only,Medium,Third-party,,0,1,14,,,,Workflow,2025-05
E0007852,Data Quality Issue,2025-05-16,2025-05-22,Closed,Zurich,EMEA,Client Onboarding,Execution-only,Low,System,,0,0,14,,,,CRM,2025-05
E0007853,Processing Error,2025-05-16,2025-05-16,Closed,Zurich,EMEA,Client Onboarding,Lombard Lending,Low,Process,,0,0,14,,,,CRM,2025-05
E0007854,High-Risk Transaction,2025-05-16,2025-05-17,Closed,Zurich,EMEA,Compliance & Controls,Lombard Lending,Low,System,59946.27331125783,0,1,10,,,,Workflow,2025-05
E0007855,Incident,2025-05-16,2025-06-22,Closed,Zurich,EMEA,Front Office,Structured Products,High,Manual,,1,0,30,,,,Monitoring Tool,2025-05
E0007856,High-Risk Transaction,2025-05-16,2025-07-06,Closed,Geneva,EMEA,Front Office,Advisory,Critical,System,233825.06236659066,0,0,10,,,,Workflow,2025-05
E0007857,High-Risk Transaction,2025-05-16,2025-05-29,Closed,Geneva,EMEA,Front Office,Advisory,Medium,Third-party,24632.572308585786,0,0,10,,,,Email Intake,2025-05
E0007858,High-Risk Transaction,2025-05-16,2025-05-30,Closed,Geneva,EMEA,Front Office,Discretionary,Medium,Policy/Guidance,105156.11376959205,0,0,10,,,,Core Banking,2025-05
E0007859,Processing Error,2025-05-16,2025-06-07,Closed,Geneva,EMEA,Operations,Discretionary,High,Policy/Guidance,,0,1,14,,,,Workflow,2025-05
E0007860,Reconciliation Break,2025-05-16,2025-05-30,Closed,Geneva,EMEA,Operations,Discretionary,Medium,Data,129792.67063107707,0,0,7,,,,CRM,2025-05
E0007861,High-Risk Transaction,2025-05-16,2025-05-28,Closed,Geneva,EMEA,Front Office,Execution-only,Medium,Process,132655.679886879,0,0,10,,,,Monitoring Tool,2025-05
E0007862,Processing Error,2025-05-16,2025-05-24,Closed,Geneva,EMEA,Operations,Execution-only,Low,System,4613.335620522228,0,0,14,,,,Core Banking,2025-05
E0007863,Processing Error,2025-05-16,2025-05-27,Closed,Geneva,EMEA,Operations,Execution-only,Medium,Manual,,0,0,14,,,,Core Banking,2025-05
E0007864,Data Quality Issue,2025-05-16,2025-05-24,Closed,Geneva,EMEA,Operations,Lombard Lending,Medium,System,,0,0,14,,,,Email Intake,2025-05
E0007865,KYC Review Overdue,2025-05-16,2025-05-17,Closed,Geneva,EMEA,Client Onboarding,Lombard Lending,Low,System,,0,0,30,2025-06-15,,Affluent,CRM,2025-05
E0007866,Processing Error,2025-05-16,2025-05-27,Closed,London,EMEA,Operations,Advisory,Medium,Manual,,0,0,14,,,,Workflow,2025-05
E0007867,Processing Error,2025-05-16,2025-05-19,Closed,London,EMEA,Operations,Discretionary,Medium,Process,,0,0,14,,,,Monitoring Tool,2025-05
E0007868,Reconciliation Break,2025-05-16,2025-05-21,Closed,London,EMEA,Operations,Discretionary,Medium,System,31631.935486340666,0,0,7,,,,Workflow,2025-05
E0007869,Processing Error,2025-05-16,2025-05-19,Closed,London,EMEA,Front Office,Execution-only,Low,Data,,0,0,14,,,,CRM,2025-05
E0007870,High-Risk Transaction,2025-05-16,2025-05-23,Closed,London,EMEA,Front Office,Execution-only,Low,Manual,41830.034709661835,0,0,10,,,,Core Banking,2025-05
E0007871,High-Risk Transaction,2025-05-16,2025-05-22,Closed,London,EMEA,Front Office,Execution-only,Low,System,80720.58077360682,0,0,10,,,,Workflow,2025-05
E0007872,KYC Review Overdue,2025-05-16,2025-05-24,Closed,London,EMEA,Client Onboarding,Execution-only,Medium,Process,,0,0,30,2025-06-15,,Affluent,Email Intake,2025-05
E0007873,Limit Breach,2025-05-16,2025-05-30,Closed,London,EMEA,Operations,Structured Products,Medium,Process,40115.677263684156,0,0,10,,,,Email Intake,2025-05
E0007874,Incident,2025-05-16,2025-06-12,Closed,London,EMEA,Compliance & Controls,Structured Products,High,Process,,0,0,30,,,,Email Intake,2025-05
E0007875,Processing Error,2025-05-16,2025-05-16,Closed,New York,Americas,Operations,Advisory,Low,Manual,,0,0,14,,,,CRM,2025-05
E0007876,Processing Error,2025-05-16,2025-05-25,Closed,New York,Americas,Operations,Advisory,Medium,Policy/Guidance,,0,0,14,,,,CRM,2025-05
E0007877,Incident,2025-05-16,2025-06-18,Closed,New York,Americas,Operations,Discretionary,High,System,28729.925875787638,0,0,30,,,,Email Intake,2025-05
E0007878,Incident,2025-05-16,2025-05-21,Closed,New York,Americas,Operations,Discretionary,Low,Third-party,,0,0,30,,,,Workflow,2025-05
E0007879,Processing Error,2025-05-16,2025-05-22,Closed,New York,Americas,Operations,Discretionary,Medium,System,,0,0,14,,,,CRM,2025-05
E0007880,High-Risk Transaction,2025-05-16,2025-07-06,Closed,New York,Americas,Client Onboarding,Discretionary,Critical,System,206148.0328565736,0,0,10,,,,CRM,2025-05
